,cons_translated,languagecode,user_new_badges,helpful_vote_count,is_incentivised,reviewng,is_trivial,hotel_id,average_score,countrycode,cons,date,review_id,stayed_room_info,pros,is_moderated,title,anonymous,title_translated,review_hash,pros_translated,author,tags,travel_purpose
24,,en-us,[],2,0,1,0,245830,3.59999990463257,us,"1. The liquid hand soap and shampoo, conditioner, and body wash all had an odd and slightly unpleasant odor. I bought my own supplies for the my 2-week+ stay. Also got my own moisturizer lotion, since none was supplied. 
2. The economy room was very small, with barely enough room to walk between the bed and my suitcases, with one on a stand and another on the carpet against the wall.
3. There are only 3 laundry rooms with a single washing machine & dryer in each. (On my last night, someone brought their wet laundry and put it in the dryer ahead of me, while both dryers on the other floors were in use.)",2021-05-30 22:55:36,2420234171,"{'room_name': 'Economy Double Room - Non-Smoking', 'checkout': '2021-05-03', 'checkin': '2021-04-19', 'room_id': 24583006, 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/401/40141804.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/401/40141804.jpg', 'photo_id': 40141804, 'ratio': 1.50243902439024, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/401/40141804.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/401/40141804.jpg'}}","1. Attentive, considerate, helpful, polite, and efficient staff. For example, they helped me arrange takkyuu-bin (home delivery) of 2 suitcases with the delivery company, which saved me a lot of trouble. They let me borrow a small table as a nightstand. Someone came to show me how to open the window. The maids were friendly and worked hard to clean the room thoroughly (every 3rd day, due to the pandemic). The front desk clerks reissued my room key without delay when I accidentally locked myself out of the room. 
2. Elegant, spacious lobby with comfortable chairs.
3. Bargain rates (through an internet agency; slightly higher if you book directly with the front desk, as I found out when I asked to extend my stay for an extra couple of nights).
4. Comfortable bed, fairly quiet room (some noise from closing of doors by other guests), nice wide desk. Fast & free wifi for each floor and lobby. Room is well equipped with a small fridge, luggage stand, humidifier, sophisticated air conditioner/heater/dehumidifier/fan (which you can control, if you read Japanese or follow the detailed translation guide); excellent room lights, nightlight, lamp; 27” HDTV; and slack presser (instead of an iron, for safety reasons).
5. Washer & dryer available for low cost (about Y300-400 total per load) on 3 of 14 floors. I did several loads.
6. Pleasant view of the tree-lined street and modern, tall buildings from most of the rooms.",0,Wonderful hotel for business or pleasure,,,1a2a1a41f388e989,,"{'countrycode': 'us', 'city': '', 'helpful_vote_count': 2, 'type': 'solo_traveller', 'type_string': 'Solo traveller', 'user_id': 251826310, 'age_group': '', 'name': 'Alan', 'nr_reviews': 0}",[],business
25,,en-gb,[],0,0,1,0,2890810,3.59999990463257,sg,nothing!,2022-07-10 18:37:19,3716883346,"{'room_name': 'Japanese Apartment(Rate for Two Persons Use)', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'photo_id': 168494229, 'ratio': 1.33324309691391}, 'checkout': '2022-07-09', 'checkin': '2022-07-06', 'room_id': 289081012}","rooms were spacious for japan standards, and spacious enough for 4 of us! rooms were well quipped. many convenience stores and eateries right downstairs. it’s a short walk to Akasaka station.",0,would definitely choose Mimaru again!,,,6bdb8b2c6b91aee4,,"{'countrycode': 'sg', 'helpful_vote_count': 0, 'type': 'review_category_group_of_friends', 'type_string': 'Group of friends', 'name': 'Hwee', 'user_id': 555526, 'age_group': '', 'city': '', 'nr_reviews': 0}",[],business
26,,en-us,[],0,0,1,0,2890810,3.59999990463257,il,"There are no real curtains on the windows so the bright light during the spring and summer morning is disturbing. As a mature foreigners, it was difficult for me to sit on the floor to eat, I would prefer couch or desk as well.",2022-05-30 15:27:07,4584067417,"{'photo': {'photo_id': 168494229, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'ratio': 1.33324309691391}, 'room_name': 'Japanese Apartment', 'room_id': 289081002, 'checkout': '2022-05-29', 'checkin': '2022-05-22'}",The room is spacey. The kitchen is fully equipped with pans and pots. The separate bathroom and toilets is also a good setup.,0,Nice apartment Akasaka,,,aa71da43e3b5f583,,"{'city': '', 'nr_reviews': 0, 'user_id': 4954013, 'age_group': '', 'type': 'solo_traveller', 'name': 'Yoel', 'type_string': 'Solo traveller', 'helpful_vote_count': 0, 'countrycode': 'il'}",[],business
27,,en-us,[],0,0,1,0,2890810,3.59999990463257,jp,,2021-10-15 01:42:32,2691846960,"{'room_id': 289081003, 'checkout': '2021-09-18', 'checkin': '2021-09-17', 'photo': {'ratio': 1.33366733466934, 'photo_id': 224160700, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/224/224160700.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/224/224160700.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/224/224160700.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/224/224160700.jpg'}, 'room_name': 'Connecting Apartment'}",The connecting room is great for a large family/group. It’s a good amount of space. This my 3rd Mimaru property that I have stayed in and it is very consistently good.,0,Connecting Room,,,ee9952c76954730b,,"{'name': 'Paolo', 'type_string': 'Group of friends', 'avatar': 'https://lh3.googleusercontent.com/-1mavvB_aGKs/AAAAAAAAAAI/AAAAAAAAGVg/AYog2LhZUqU/s96-c/photo.jpg64', 'type': 'review_category_group_of_friends', 'helpful_vote_count': 0, 'countrycode': 'jp', 'nr_reviews': 0, 'city': '', 'age_group': '', 'user_id': 51537633}",[],leisure
28,,en-gb,[],0,0,1,1,2890810,3.20000004768372,ca,,2020-08-02 14:16:55,4534605034,"{'room_name': 'Japanese Apartment', 'photo': {'ratio': 1.33324309691391, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'photo_id': 168494229, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg'}, 'checkin': '2020-06-27', 'checkout': '2020-06-29', 'room_id': 289081002}",,1,Very good,,,f6136405d4da1080,,"{'type_string': 'Solo traveller', 'name': 'Riu', 'type': 'solo_traveller', 'avatar': 'https://lh3.googleusercontent.com/-XdUIqdMkCWA/AAAAAAAAAAI/AAAAAAAAAAA/4252rscbv5M/photo.jpg?sz=5064', 'countrycode': 'ca', 'helpful_vote_count': 0, 'nr_reviews': 0, 'city': '', 'age_group': '', 'user_id': 179746031}",[],business
29,,en-gb,[],0,0,1,0,2890810,4.0,au,,2020-01-05 00:47:07,4521566048,"{'checkout': '2020-01-04', 'checkin': '2020-01-03', 'room_id': 289081002, 'room_name': 'Japanese Apartment', 'photo': {'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'photo_id': 168494229, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'ratio': 1.33324309691391}}","Excellent native-English speaking staff at the front desk were attentive and supported our families with excursions and restaurants. Beautifully designed and appointed japanese-style room which suited a family of 4 well (you have to set up the two futon beds yourself but the benefit is when the beds are packed up you get all the extra living space room (including a small table on the tatami mats). very comfortable and clean. 
Nice quiet location close enough to walk to Roppongi area.",0,Excellent service and smartly appointed rooms.,,,c7b74716c76f9602,,"{'city': '', 'nr_reviews': 0, 'user_id': 243306862, 'age_group': '', 'type': 'review_category_group_of_friends', 'name': 'Joanna', 'type_string': 'Group of friends', 'helpful_vote_count': 0, 'countrycode': 'au'}",[],leisure
30,,en-gb,[],0,0,1,0,2890810,3.59999990463257,ph,,2019-11-06 12:27:18,4516147702,"{'room_name': 'Apartment (Sofa-Bed)', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/224/224267923.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/224/224267923.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/224/224267923.jpg', 'photo_id': 224267923, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/224/224267923.jpg', 'ratio': 1.333}, 'room_id': 289081001, 'checkin': '2019-10-27', 'checkout': '2019-11-02'}",Lots of space,0,Fabulous,,,640d6f649bb1d980,,"{'user_id': 113643894, 'age_group': '', 'city': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'countrycode': 'ph', 'type': 'review_category_group_of_friends', 'name': 'Marie', 'type_string': 'Group of friends'}",[],leisure
31,,en-gb,[],0,0,1,0,2890810,3.66667008399963,ie,,2019-11-01 14:12:13,2942029753,"{'checkin': '2019-10-18', 'checkout': '2019-10-28', 'room_id': 289081002, 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'photo_id': 168494229, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'ratio': 1.33324309691391}, 'room_name': 'Japanese Apartment'}","Very helpful staff, clean and great value for money.",0,Superb,,,36542e49eb88a034,,"{'user_id': 23987793, 'age_group': '', 'city': '', 'nr_reviews': 0, 'helpful_vote_count': 0, 'countrycode': 'ie', 'type': 'review_category_group_of_friends', 'name': 'Lisa', 'type_string': 'Group of friends'}",[],leisure
32,,en-gb,[],1,0,1,0,2890810,3.33332991600037,pt,The apartment for 4 is a bit small.,2019-10-19 15:29:35,4513501277,"{'room_id': 289081002, 'checkout': '2019-10-19', 'checkin': '2019-10-16', 'room_name': 'Japanese Apartment', 'photo': {'ratio': 1.33324309691391, 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'photo_id': 168494229, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg'}}","Fully equipped apartment!
We had a delay of 4 days due to the typhoon and the staff immediately adjusted the number of nights for us to pay.
5 stars service!!!",0,Very good,,,b303390ce4443a05,,"{'type': 'review_category_group_of_friends', 'avatar': 'https://lh3.googleusercontent.com/a-/AOh14GgmcqB-hNIrHyLmu1GDjoWtq2lI6BbphbMg2dCbIw=s96-c64', 'type_string': 'Group of friends', 'name': 'Filipa', 'countrycode': 'pt', 'helpful_vote_count': 1, 'city': '', 'nr_reviews': 0, 'user_id': 124190802, 'age_group': ''}",[],leisure
33,,en-gb,[],0,0,1,0,2890810,3.66667008399963,nz,,2019-10-10 09:33:54,1718257311,"{'room_name': 'Japanese Apartment', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'photo_id': 168494229, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'ratio': 1.33324309691391}, 'checkout': '2019-10-10', 'checkin': '2019-10-05', 'room_id': 289081002}","Great friendly, helpful staff. Very good location with lots of local eateries",0,Superb,,,687ef1fb39b3947e,,"{'name': 'Brent', 'type_string': 'Group of friends', 'type': 'review_category_group_of_friends', 'helpful_vote_count': 0, 'countrycode': 'nz', 'nr_reviews': 0, 'city': '', 'age_group': '', 'user_id': 12357792}",[],leisure
34,,en-gb,[],0,0,1,0,2890810,3.59999990463257,au,,2019-10-02 03:03:26,4510517496,"{'checkout': '2019-09-28', 'checkin': '2019-09-23', 'room_id': 289081002, 'room_name': 'Japanese Apartment', 'photo': {'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'photo_id': 168494229, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'ratio': 1.33324309691391}}",Staff were very welcoming. Comfortable room,0,"Great location, amazing staff.",,,8e8cf07bde375541,,"{'type_string': 'Group of friends', 'name': 'Tim', 'type': 'review_category_group_of_friends', 'countrycode': 'au', 'helpful_vote_count': 0, 'nr_reviews': 0, 'city': '', 'age_group': '', 'user_id': 51618574}",[],business
35,,en-gb,[],0,0,1,0,2890810,4.0,fr,Bed and pillow a little bit harsh.,2019-09-07 06:57:14,2706618248,"{'checkout': '2019-09-06', 'checkin': '2019-09-02', 'room_id': 289081001, 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/224/224267923.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/224/224267923.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/224/224267923.jpg', 'photo_id': 224267923, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/224/224267923.jpg', 'ratio': 1.333}, 'room_name': 'Apartment (Sofa-Bed)'}","Location, size of the room for 3 people, price, laundry room. « Appartment » but new towel every day",0,Exceptional,,,48e39570f301849a,,"{'age_group': '', 'user_id': 13659684, 'nr_reviews': 0, 'city': '', 'helpful_vote_count': 0, 'countrycode': 'fr', 'name': 'Cedric', 'type_string': 'Group of friends', 'avatar': 'https://cf.bstatic.com/xdata/images/xphoto/square64/44088632.jpg?k=785144317d31287e9729c3d8fa82cabc2fae8a48759b300965fd0485c506a71e&o=?t=1529150039', 'type': 'review_category_group_of_friends'}",[],leisure
36,,fr,[],1,0,1,0,2890810,3.33332991600037,gp,La literie trop dure,2019-08-11 16:23:24,2645046556,"{'room_id': 289081001, 'checkin': '2019-08-06', 'checkout': '2019-08-11', 'photo': {'url_square60': 'https://cf.bstatic.com/images/hotel/square60/224/224267923.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/224/224267923.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/224/224267923.jpg', 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/224/224267923.jpg', 'photo_id': 224267923, 'ratio': 1.333}, 'room_name': 'Apartment (Sofa-Bed)'}","La propreté ,l’accueil , le rapport qualité prix de la prestation",0,Hôtel sympa,,,18397361a182092c,,"{'type': 'review_category_group_of_friends', 'avatar': 'https://graph.facebook.com/v2.9/1005548936187520/picture?type=square&height=64&width=64', 'type_string': 'Group of friends', 'name': 'Emmanuelle', 'countrycode': 'gp', 'helpful_vote_count': 1, 'city': '', 'nr_reviews': 0, 'user_id': 119040814, 'age_group': ''}",[],leisure
37,,de,[],0,0,1,0,2890810,4.0,at,Nichts. Alles bestens,2020-03-13 12:26:11,4529146353,"{'photo': {'ratio': 1.33366733466934, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/224/224160700.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/224/224160700.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/224/224160700.jpg', 'photo_id': 224160700, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/224/224160700.jpg'}, 'room_name': 'Connecting Apartment', 'room_id': 289081003, 'checkout': '2020-03-09', 'checkin': '2020-03-03'}","Ein angenehmes, sehr sauberes Hotel in guter Gegend. No Nonsense, aber hat alles was man braucht. Größere Räume als in Tokio üblich, sehr gute Raumaufteilung.",0,Exceptional,1,,999fc82c283f2cd2,,"{'type': 'solo_traveller', 'name': 'Anonymous', 'type_string': 'Solo traveller', 'helpful_vote_count': 0, 'countrycode': 'at', 'city': '', 'nr_reviews': 0, 'user_id': None, 'age_group': ''}",[],business
38,,en-gb,[],0,0,1,0,2890810,3.59999990463257,sg,,2022-07-10 18:37:40,3661578456,"{'room_name': 'Japanese Apartment', 'photo': {'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg', 'photo_id': 168494229, 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'ratio': 1.33324309691391}, 'room_id': 289081002, 'checkin': '2022-07-06', 'checkout': '2022-07-09'}",,0,Fabulous,,,53b7e2503a6eda92,,"{'type': 'review_category_group_of_friends', 'type_string': 'Group of friends', 'name': 'Hwee', 'countrycode': 'sg', 'helpful_vote_count': 0, 'city': '', 'nr_reviews': 0, 'user_id': 555526, 'age_group': ''}",[],business
39,,en-us,[],0,0,1,0,2890810,4.0,jp,,2022-04-25 14:07:53,4580514513,"{'room_id': 289081002, 'checkout': '2022-04-25', 'checkin': '2022-04-14', 'room_name': 'Japanese Apartment', 'photo': {'ratio': 1.33324309691391, 'url_square60': 'https://cf.bstatic.com/images/hotel/square60/168/168494229.jpg', 'url_original': 'https://cf.bstatic.com/images/hotel/max500/168/168494229.jpg', 'url_640x200': 'https://cf.bstatic.com/images/hotel/640x200/168/168494229.jpg', 'photo_id': 168494229, 'url_max300': 'https://cf.bstatic.com/images/hotel/max300/168/168494229.jpg'}}",,0,Exceptional,,,2317d783a00b39a2,,"{'helpful_vote_count': 0, 'countrycode': 'jp', 'name': 'Konomi', 'type_string': 'Solo traveller', 'avatar': 'https://graph.facebook.com/v2.9/10155099489447291/picture?type=square&height=64&width=64', 'type': 'solo_traveller', 'age_group': '', 'user_id': 159104554, 'nr_reviews': 0, 'city': ''}",[],leisure
